Name,WikiTitle,WikiPageId
Mathieu Garon,Q1360883,3485422
Ignat Solzhenitsyn,Q4427696,4057894
Ice Miller,Q5985314,17344748
Louis Lang,Q6687620,35484941
Donna Mills,Q770461,966180
Tom Barbash,Q7814861,8623946
Will Turner,Q1764242,616917
Ken Lay,Q445701,5937384
Paul Langevin,Q25320,681413
Tamara Moore,Q3980565,5197798
Lowell Weicker,Q881318,506951
Jim Blasingame,Q6193696,7813266
Helen Whitney,Q5703389,6891782
Rafi Gavron,Q983230,8120345
Petr Kotik,Q457169,30863966
Shecky Greene,Q7492281,2722702
Idong Ibok,Q3791876,14336779
Howard Cutler,Q16206657,41876920
Ibrahim Eissa,Q4165841,35443033
Ron Austin,Q7890393,28520683
William A. Donohue,Q2744091,1811852
Bert V. Royal,Q4895350,33257357
Rick Mears,Q961554,512299
Alina Tugend,Q4726730,25001978
Stephen P. Leatherman,Q1670338,5330316
Yossi Klein Halevi,Q8056373,8749567
Robert Sapolsky,Q3118802,2065359
David Elkind,Q5233335,4028383
Patricia J. Lancaster,Q7145649,16420672
Jeffrey Walker,Q704663,1348127
James A. Thurber,Q6128298,5949413
Barry Russell,Q4864697,16132740
Dick Katz,Q742278,6955403
Howard Beck,Q18684683,42625062
Brandon Fahey,Q4956848,5046595
Peter Hegedus,Q7174612,33123326
Alvin Lucier,Q449171,292473
Peter Bauer,Q335437,1702046
Roberto Benigni,Q23301,46344
Noah Purifoy,Q16016249,39956718
Kenneth Pinyan,Q924255,4340488
John Sutro,Q6259714,25587380
Rick J. Caruso,Q7331476,32717737
Stephen Tanner,Q7610656,17564150
Allen Vizzutti,Q930947,4450652
Clifton Daniel,Q5133200,1668734
Alberto Torrico,Q4712215,9435478
Lawrence Clark,Q6504098,13292438
Chris Messina,Q1077549,5825254
John Curley,Q6227921,6112537
Art Neville,Q867591,3635196
Edward Burtynsky,Q967163,7889169
Jimmy Verdon,Q6201468,4954795
David Keene,Q1530602,8120234
Victor Manuelle,Q682003,2775911
Peter Lorre,Q78505,63740
Daniel Burman,Q1160223,2955390
Bobby Hamilton,Q2905500,1929755
Dave Portner,Q3289873,2976174
Hare Krishnas,Q190193,174201
Compton Verney,Q592896,3367578
Sidney Lowe,Q3960170,4136570
Dianne Wiest,Q217573,618770
John Fitzgerald Kennedy,Q9696,5119376
Mark W. Yusko,Q6770179,30547218
Schiff Hardin,Q7431280,17443012
Cecile Richards,Q5056393,6693719
Helene Grimaud,Q253845,1239407
E. Stanley Kroenke,Q945207,5336231
Avram Fefer,Q791353,17459737
Joel Douglas,Q6213391,10390663
Ian Somerhalder,Q130447,1084540
Dear Daniel,Q6585709,16647176
Ryan Steelberg,Q7384553,31666880
Lynda Benglis,Q538986,11922944
Katherine Grainger,Q438702,917398
Andreas Hofer,Q11697,317583
Michael New,Q6833052,30158695
Leslie Patricelli,Q6531062,5491177
Hector Elizondo,Q313433,922528
Osamu Tezuka,Q193300,321560
Lois V. Vierk,Q6668390,13980208
Ivan Bloch,Q367248,30871455
Joe Dillon,Q6209522,11632514
Jan Goldstein,Q6148829,15542532
John Woolrich,Q3333082,16433108
Mao Ii,Q6753587,1341271
Stewart Rose,Q2898201,1241770
Angelo R. Mozilo,Q536229,12949772
James Hunt,Q140393,287740
Ivan Reitman,Q380272,524323
Karen Olivo,Q3193121,21172848
Lucinda Childs,Q438806,17104341
Mark Bomback,Q250201,8692374
Luis Tosar,Q930148,7820706
Bill Redell,Q4910605,8863108
Yutaka Fukufuji,Q1345817,2498908
Chris Tomlin,Q714033,2355624
Alfredo Simon,Q278502,19195080
Shawn Hatosy,Q723027,3493050
Ruth Bradley,Q519799,21453193
Hanna Andersson,Q17460802,43359392
Drew Carey,Q357402,18842230
Ruhama Avraham,Q2612708,6223225
Reuben Wilson,Q681690,9637998
Joan Simon,Q6205453,30094039
Oscar Arias,Q49344,196603
Garth Ancier,Q5524328,1354301
Robert Trent Jones Jr,Q590077,1728540
Bertrand Delanoe,Q256294,99993
Harry Philbrick,Q5671563,15545907
Fred Simmons,Q3520940,16183064
Benoit Delepine,Q530409,9259387
Patricia Neal,Q191027,210214
Carson Fox,null,46532921
Jemalle Cornelius,Q6177074,11643070
Shauna Robertson,Q3481590,11604358
Susan Lynch,Q259816,2453217
Phil Gramm,Q2613704,168654
Zev Chafets,Q8069852,13625518
Buwei Yang Chao,Q4793487,1718985
Robert Esche,Q960482,842343
Lew Burdette,Q3237263,1499401
Debi Mazar,Q238671,90685
Elmer Rice,Q1333006,1138095
Mischa Elman,Q1391355,779295
Michael Pettis,Q16734471,38773355
Marthe Keller,Q116265,8828769
Carl Muller,Q5040572,18419142
Paul Dresher,Q915308,2125124
Steve Zissou,Q1151947,1075838
James M. Cahill,Q6138382,14361538
Michael Tree,Q6834950,7380059
Lucy Cohu,Q517974,3262830
Tweedle Dee,Q2462142,2497677
Jamie Tardif,Q1354222,26178182
Frank Coonelly,Q5485940,13410517
Nicole Bacharan,Q3340999,31437878
Jura Ferina,Q1563295,7904115
Avigdor Itzhaki,Q2916693,11019322
Paolo Scaroni,Q529638,15064661
Marshevet Hooker,Q288897,18562381
Neil Portnow,Q6989165,11363421
Dennis Haysbert,Q350208,1357606
Josh Holloway,Q216793,1084395
George Lakoff,Q313772,46135
Tim Luke,Q7807365,6252487
Felice Frankel,Q5441680,23668247
Paul W. Smith,Q7154194,3689011
Jerry Welsh,Q16145866,42096508
Kai Liu,Q12071574,24286066
Paul Hecht,Q2770107,4769078
John Forte,Q6233711,2370702
Matthew Continetti,Q6790331,8256566
Peter Powers,Q7176435,8263673
Timothy C. Collins,Q1483987,1486805
Isiah Williams,Q6080798,6940736
Morton Smith,Q980551,1803473
Karolyn Smardz Frost,Q15130072,39470525
Liv Arnesen,Q435222,9625267
Kermit Lynch,Q6394069,8607809
Anton Dolin,Q588942,674708
Andrew Caldwell,Q2054113,11511430
Corey Robin,Q539127,9252408
Gary Armstrong,Q3098515,1282533
Skitch Henderson,Q327138,807921
Scott Sauerbeck,Q7437203,1942388
Jim Lauderdale,Q1169621,6363820
Shaun Marcum,Q1854446,3124921
Everett True,Q5417079,3178307
Kenny Perry,Q951143,1558607
Timothy Griffin,Q2435200,10055966
Laura Schwartz,Q6499412,9132357
Tom Brosseau,Q7815087,7929432
Idi Amin Dada,Q48231,70842
Derek Chollet,Q19864563,46567443
Woody Austin,Q3307478,2592956
Lauren Flanigan,Q6500213,29174917
Rogers Govender,Q7359280,11717957
Sandy Hook Lighthouse,Q7417304,768188
Danny Wood,Q1164808,2616137
Toby Hall,Q3530177,2214308
Ellen Bryant Voigt,Q5364772,9800090
David Harbour,Q391359,11452081
Sylvia Lavin,Q7660949,16724804
Trevor Brooks,Q4670226,5376755
Taraji Henson,Q235511,4142419
Walt Frazier,Q348696,1173279
Sam Talbot,Q7408231,9543596
Rashaun Broadus,Q7294812,34769983
Mack Brown,Q13411875,1806743
Dennis Washington,Q1189584,2891880
Rosalind Newman,Q7367243,6077098
Carlinhos Brown,Q727249,1030462
Jeff Friedman,Q6173845,26654351
Jackie Selebi,Q1677635,8214737
Sid Davidoff,Q7509021,852616
Colm Cille,Q236326,6561
David Costabile,Q2680038,22449423
Billy Lush,Q4912923,9723117
Alexandra Robbins,Q273187,7973753
Robert Doyle,Q3497630,894636
Jon Rauch,Q3108011,1851953
Carlo Grante,Q2939203,33973318
Jim Zumbo,Q6199095,9655018
Emily Sundblad,Q16216781,39667964
Shea Whigham,Q3959303,16655167
Clint Barmes,Q2979321,1854160
Jose Andres,Q3751091,5768473
Lee Wilkof,Q3108972,20097706
Rodney Andrews,Q7356103,30767920
Lawrence Goldstein,Q6504548,5370985
Van Tassel,Q7913685,37997205
Neil Berg,Q6988288,26892461
Robert Parish,Q314614,1467291
Pranab Mukherjee,Q57446,665443
Victoria Nuland,Q1188501,4748429
Garry Trudeau,Q1340213,12367
Baroness Boothroyd,Q333722,359576
David Guion,Q5234461,7826465
Heather Taylor,Q16210759,2756108
Gaetano Pesce,Q1491035,3707753
Gary Goldman,Q667959,1488618
John Fisher,Q317149,70441
Carlos Saura,Q295855,3380174
Randy Messenger,Q5354371,5371827
Giuliano Carmignola,Q1393922,19743458
Margaret Anderson Kelliher,Q6759140,7947322
John W. Campbell,Q435056,16326
Shahid Parvez,Q7461703,2425103
Jamie Whitten,Q1359158,657901
Oscar Wilde Bookshop,Q2915475,19446796
Rickey Minor,Q7331957,15886778
Bruce Goldstein,Q4977559,30695536
Kent Stowell,Q7122574,1000766
David Givens,Q5234161,2209400
Laura Ingalls Wilder,Q237514,195722
Jane Perlez,Q6152620,9712744
Eileen Fisher,Q5349364,4621867
Mark Crispin Miller,Q16203465,1441708
Watt Key,Q7974915,18747231
Carol Delaney,Q5044302,36399117
Qui Nguyen,Q7271625,4304883
Jehuda Reinharz,Q1686583,925994
David Suchet,Q211831,150210
Cris Carter,Q1140141,1063043
Delphine Seyrig,Q261456,582500
John C. Green,Q6224429,9520532
Dwayne Morton,Q3716814,8274321
Billy C. Wirtz,Q7318115,12523887
Steve Gilbert,Q391328,27267073
Shidou Nakamura,Q1060193,3827965
Jon Jerde,Q3097878,1637029
Marianne Williamson,Q3131983,1064183
Todd Bodine,Q1094317,2187317
Molly Stevens,Q15896847,40678099
Hajji Mahmud,Q5640095,6840217
Ken Macdonald,Q1424230,5988490
John L. Clendenin,Q6226335,32893939
Vladimir Horowitz,Q192506,144123
Paula Scher,Q7154764,3764125
Per Kirkeby,Q467462,2561320
Marcia Brady,Q6599510,6065473
Pedro Feliz,Q3109626,1641338
Patrick Holden,Q18387045,44254916
Raj Chetty,Q1153274,24388807
Jawed Karim,Q76694,6271255
Scott Strickland,Q7437323,10334759
Kyle Snyder,Q6451447,1574544
Jerome Katz,Q19666179,44731939
Frederic Weis,Q930587,4341629
Liam Waite,Q3237653,7372762
W. P. Kinsella,Q7945871,284301
Ashley Miller,Q4805523,29457513
Davis Love,Q1178161,1388818
Edmar Castaneda,Q32598,16687609
Kate Chappell,Q6375422,9509087
Joey Buttafuoco,Q6214300,1583919
Jim Fixx,Q973958,178915
Mary Ann Hall,Q6778881,35936732
Arthur Koestler,Q78494,18950939
Lothaire Bluteau,Q948844,2571261
Chris Bentley,Q5105887,1083766
Arturo Alfonso Schomburg,Q2865928,692908
Fang Lijun,Q947892,8132208
Jamie Barton,Q6146589,38346971
Omar Infante,Q3351870,635532
Paul Orfalea,Q1354547,3057479
Derrick Caracter,Q2632962,9616956
Rhyon Brown,Q2148341,6969721
Brad Ross,Q3339793,11910003
Annick Massis,Q2745659,16053353
James Meade,Q235843,833840
Istiklal Caddesi,Q344348,263567
Charles Pellegrino,Q5081877,3418491
Jory Nash,Q16244360,1831695
Theresa Russell,Q253467,1859193
Mason Bates,Q16165161,28084192
Charles Slichter,Q5082291,19877117
Mark Philippoussis,Q310949,261368
Laila Lalami,Q1165426,6251203
Georges Delerue,Q435034,851518
David Politzer,Q107407,30871443
Elizabeth Packard,Q5363300,1074024
Jane Sullivan Roberts,Q11153,1928850
Romulus Augustus,Q130601,25789
Mike Babcock,Q646123,644418
Arnold Roth,Q4795228,3437012
Arata Isozaki,Q317135,1825766
Kevin Willard,Q6397761,10974772
Alex Bogusky,Q4716707,24518937
Daniel Cabrera,Q2747260,1552521
Eric Horsted,Q4500198,9238535
Daron Rahlves,Q639724,3993737
John Brancato,Q13441891,22196781
Biz Markie,Q505882,212133
Shakhriyar Mamedyarov,Q312267,3222152
Alexandra Cohen,Q235245,1040267
Philip Furia,Q15485623,15994387
Eric Liu,Q5386981,2634940
Don Maloney,Q775084,2498751
Ernesto Pujol,Q5394237,27345497
Cobi Jones,Q464385,1004160
Katherine Brown,Q6376314,17949887
Marvin Barnes,Q2332259,5221453
Jim Valvano,Q321392,1356036
Miu Miu,Q552230,7008797
Willie Shoemaker,Q718423,340614
Jeff Bagwell,Q1091432,390781
Pete Peterson,Q532342,80193
Elizabeth Catlett,Q290331,3510891
Bo Schembechler,Q4931165,872238
Susan Ross,Q2920460,571523
Anna Weber,Q19661475,45620519
Alex Borstein,Q116219,864375
Anne Fletcher,Q242557,5863337
Alan Mulally,Q348874,6859106
Patti Novak,Q7148540,14184320
William Tayler,Q16062333,39828938
Ron Cook,Q7363645,4442283
Joey Devine,Q2748775,2880717
Brown Brothers Harriman,Q3645421,2834544
Sally Wheeler,Q3470001,4865087
Barney Pell,Q224599,13336054
Vladimir Sorokin,Q319839,1672078
Anthony Neilson,Q4773178,11009689
Andrea Chenier,Q493656,474983
Graeme Brown,Q464838,1875312
Andy Capasso,Q5039824,19820344
Hadley Fraser,Q552975,8995434
Barbara Bel Geddes,Q232421,2736686
Joey Defrancesco,Q374801,2656785
Ruth Williams,Q7383269,1967622
Guillermo Linares,Q5616191,17909324
Claude Frank,Q96505,4390201
Mary Hartman,Q1248119,1355609
Vickiel Vaughn,Q7925465,40640580
David Gates,Q932959,162348
Manuel Neri,Q6752769,8491764
Don Caballero,Q2463731,1529765
Jonathan Harker,Q660377,3498603
Norman Rush,Q1215607,2841389
Donald Shoup,Q5295146,23129536
Emilio Bizzi,Q2692106,10241828
Bryan Nesbitt,Q3646132,4369776
Richard Gallagher,Q7325576,16587401
Clementine Johnson,Q7313377,21941846
Rory Gilmore,Q3900427,7687861
John Kuhn,Q1185801,4557845
Rob Dickinson,Q3938156,4163538
Billy Connolly,Q298838,251011
Eric Goldman,Q16204328,36381756
Maqbool Fida Husain,Q558522,1280630
Basya Cohen,Q175078,133856
Colin Donnell,Q608086,35986884
Nicholas Pedro,Q2580517,5187955
Les Mayfield,Q518696,24157552
Jonathan Meloan,Q3183214,12421524
Dana Ivey,Q2454742,8086116
Regan Smith,Q977193,3015938
Richard J. Davis,Q7326947,7022845
Larry Gelbart,Q1806065,37201
Marcus Samuelsson,Q522944,1449126
Luang Prabang,Q190165,203677
Julie Powell,Q292552,20988530
Carmen Marc Valvo,Q5043514,23372596
Josh Flitter,Q1202502,9470545
Bill Raymond,Q2390478,14054218
Enid Shomer,Q5378890,16848227
Theodor Kollek,Q302203,862460
Louise Christian,Q6688676,2653639
Adam Riess,Q106454,5950265
Angela Davis,Q160456,48522
Richard Benson,Q7324110,26789741
Daryl Gates,Q4356165,946729
Grey Gardens,Q2104352,1440137
Rick Mahorn,Q2062631,1280246
Barry Sternlicht,Q4864779,25518336
Taj Mahal,Q9141,82976
Michael K. Deaver,Q5619033,3623217
Terre Roche,Q2413972,314873
Steve Madden,Q5971274,1602869
Pierre Laval,Q151983,287859
Loch Ness,Q49650,20556836
Tom Nowatzke,Q4869548,9182194
Christian Wiman,Q2965701,24866572
La Viola,Q2052,3165
Stephanie Rose,Q7608329,34585701
Steve Doocy,Q384030,1867829
Bryan Smolinski,Q281264,2864915
Al Gonzales,Q202350,1131780
Jabron Hashmi,Q6110304,5819358
Gustavo Chacin,Q847685,1003651
David Yepsen,Q7153618,11279449
Robin Symes,Q7352814,9415604
Bonita Granville,Q271696,1148873
Mike Shinoda,Q19201,145532
Michelle Rodriguez,Q184219,306460
Wil Cordero,Q3568078,1670408
Carmen Maura,Q234807,2892241
Dean Skelos,Q5246465,6754816
Khalil Greene,Q3196034,1626120
Tod Murphy,Q40490,5985087
Tommy Bahama,Q3531299,1089145
Preacher Roe,Q7239299,2608323
Andrew J. Bacevich,Q933939,1891926
Eamonn Coghlan,Q734425,331233
Jane Stuart,Q16062742,41562129
John Blumenthal,Q6222281,38239016
Tampa Bay,Q1059534,635949
Liam Gillick,Q828254,4485339
Ryan Kavanaugh,Q202945,30949886
Nell Minow,Q6990032,12151420
Alex Sink,Q2833038,7356789
Robert H. Tuttle,Q7345123,3549720
Jeremy Guthrie,Q773111,5457997
Tinker Bell,Q853847,276774
Shiro Nakamura,Q11365411,41397898
Pierre Matisse Gallery,Q326551,15021490
Billy Casper,Q863051,1544891
Chenin Blanc,Q1070101,555030
Marco Stroppa,Q1360790,30247765
Marin Marais,Q213519,790449
Paul Gigot,Q7150895,1856045
Charles Maynes,Q5083230,27696498
Ted Atkatz,Q7692969,9405507
Wallace Roney,Q343378,1547307
William F. Talbot,Q8008880,34314647
Stefan Fatsis,Q7606079,7923444
Clive Gillinson,Q5134575,4296013
George B. Mcclellan,Q310192,104977
Martin Codax,Q964746,3252330
Frank Murray,Q5488590,5958484
Richard W. Pombo,Q288610,408658
Jim Harrick,Q3702478,3952261
Barry M. Meyer,Q2885779,19651499
Jim Saxton,Q1335684,417530
John Mabry,Q6246035,1860692
Sarah Charlesworth,Q13560755,4029639
Nick Tarnasky,Q673999,3666160
Jill Sobule,Q520324,517172
Flip Wilson,Q3073760,577798
Rudiger Grube,Q110428,16543462
Harry B. Harris Jr,Q5667054,5742374
Tomas Maier,Q69190,26171278
Hector Hyppolite,Q3129262,7975071
Rafal Zielinski,Q2127063,26716990
Elizabeth Mertz,Q5363207,34314096
Tom Landry,Q1374361,190024
Daniel C. Esty,Q3013817,13810942
Pete Reilly,Q578954,5744211
Nate Guenin,Q246520,9002296
Alejandro Springall,Q4714680,12539064
Larry Gray,Q15452233,20707122
Carlos Paredes,Q952965,851966
Horace Grant,Q440210,322454
Max Crumm,Q6794682,10269605
Terry Tamminen,Q15435501,28249168
Kirk Wise,Q1073959,9944891
Buzz Aldrin,Q2252,65777
Israel Zangwill,Q113681,397490
Amy Gutmann,Q2481855,1910482
Aoife Mulholland,Q4778632,8630935
Bob Regola,Q4933754,17443891
Sabir Mateen,Q632234,592544
Frankie Avalon,Q468635,305500
Robert B. Semple,Q7341751,26439787
Jorge R. Gutierrez,Q9012879,12143825
Lenny Venito,Q2528786,2141464
Elizabeth Swados,Q5363595,7173607
Edward R. Dudley,Q15459820,9669711
Barbara Comstock,Q4858820,9443007
William Smith Forbes,Q8017934,10609132
Jeff Garlin,Q983082,1283370
Jon Beckerman,Q6270366,8806416
Sandy Frank,Q3472100,925380
Erendira Wallenda,Q2412207,20155503
Rosalyn Higgins,Q273691,2266765
Abraham Frankel,Q61043,528451
Barbara Fredrickson,Q4858897,8088028
Fred Meyer,Q5495932,1744022
Guy Bourdin,Q1029005,3348805
Ivo Daalder,Q2152275,12645382
Yoslan Herrera,Q8056350,16887418
George Hacker,Q5540127,2499106
Carl Dennis,Q5040035,1709358
Nancy Mills,Q6962855,1523596
Rande Gerber,Q7291651,7272802
Matthew Titone,Q6791331,10333265
Ayatollah Montazeri,Q311160,400746
Marquam Hill,Q14709062,25847628
Polo Ralph Lauren,Q1641437,35778109
Margo Channing,Q200299,41881
Ernie Banks,Q3051017,355517
Chad Smith,Q269500,348736
Andrew Biggs,Q4756353,10489298
Armand Hammer,Q363383,263455
Andrea Parhamovich,Q4755219,16879890
Yosef Goldman,Q8055892,8302047
Romola Garai,Q234546,2443196
Margaret Truman Daniel,Q266959,761492
Nicholas Brendon,Q434778,213735
Seth Shostak,Q5762284,725090
Kimmo Timonen,Q957404,1097667
Stephen Newman,Q7610092,20134108
Simon Sebag Montefiore,Q315262,3262576
Kathleen Battle,Q241263,653203
Alexander Nevsky,Q174044,152841
Stephen S. Roach,Q7610444,1260994
Paula Fox,Q134477,2656329
Randy Shilts,Q1287494,1022472
Tim Lagasse,Q7803791,17845423
Sarah Buck,Q7422144,13771451
Bonne Bell,Q4942162,8389480
Larry Pratt,Q6490977,8151997
Cahill Gordon,Q5017415,6643407
Dave Garroway,Q2377574,555703
Edward Villella,Q1293969,6499600
Tucker Carlson,Q743162,796076
Anna Magnani,Q56011,190388
Laurence Meyer,Q6500730,2444761
C. Everett Koop,Q3306168,220379
Sara Hall,Q2224177,31776561
Malcolm Storry,Q16122790,41887503
Chris Donnelly,Q4905246,19193239
Petey Scalzo,Q3900983,1633906
William Osler,Q369668,146219
Cris Abrego,Q5185855,23606443
Smush Parker,Q720536,2452552
Francis E. Kelly,Q5480810,6750127
Edward Greenfield,Q5343167,26647545
Richard W. Riley,Q880774,1268283
Leonore Annenberg,Q3830643,14405704
Stephen Biddle,Q7608712,31288853
Foday Sankoh,Q443070,284877
Clinton Portis,Q327136,1269247
Dan Henning,Q5213671,2734517
Tod Hackett,Q1150908,344570
Russell Freedman,Q5742283,5800755
Pauline Carr,Q18049762,43828376
David Scheffer,Q5239525,1941535
Bobby Iwuchukwu,Q4935166,7479827
Jerry Speyer,Q3177503,5044682
Jason Jiang,Q16237715,39918949
Mary Ellen Mark,Q449575,1656025
Sheik Hassan Dahir Aweys,Q979956,5699303
Brian Simmons,Q4965297,3237068
Doc Martens,Q1126126,254935
Steve Shelley,Q540095,628293
William Henn,Q8011864,33977218
Mare Winningham,Q235189,2316999
Robert Adetuyi,Q7341366,9093413
William Casey,Q983721,205154
David Lereah,Q15126480,5525325
Morris Panych,Q3067926,717010
Leona Mitchell,Q3830296,3233925
Murray Perahia,Q326221,858538
Bobby Rush,Q888599,411889
Bonnie Marranca,Q4942400,33702979
Burt Rutan,Q453046,422813
Carolyn Porco,Q257420,1506230
Brian Sheesley,Q4965272,7548225
Luigi Ontani,Q434716,26784981
Mark Noll,Q6769040,2263283
Nancy Keenan,Q6962772,7054558
Busby Berkeley,Q503258,430356
Edwin Lutyens,Q378157,90461
Takeshi Furusawa,Q5642632,45696247
San Clemente,Q675070,107832
Laurence Wright,Q6500936,29465183
Ted Fisher,Q19974620,46747408
Princeton N. Lyman,Q7244980,18298102
Anatole Broyard,Q4752075,1161770
John Gross,Q6236480,2490093
Sigrid Nunez,Q7513133,2682119
Jeremy Northam,Q443961,512773
Stanley Druckenmiller,Q7599568,1213371
Steven Speilberg,Q8877,26940
Millward Brown,Q6860132,23900446
Robert Keller,Q781661,15448405
Niko Bellic,Q1774685,10577961
Philippe Sands,Q13221733,3944198
Greg Vanney,Q2605384,1031516
Doc Holliday,Q44987,298604
Jonathan Vaughters,Q368196,2349192
Ryan Shannon,Q720577,7383186
Ron Bass,Q1857753,2170062
Andray Blatche,Q493027,2452645
Maggie Shnayerson,Q15052262,16035143
Hakim Warrick,Q1264436,1684650
Larry Nelson,Q2361423,1982907
Bois De Boulogne,Q209626,923435
Robert Moses Playground,Q7347847,31088266
Parimarjan Negi,Q500436,2164471
Randy Skinner,Q7292433,22727826
Bob Ctvrtlik,Q3289712,1248192
Emilio Pucci,Q604667,1197287
Ted Strickland,Q465295,766875
Kim Longinotto,Q6409096,3148917
Keith Nobbs,Q3194756,9624465
Esmond Edwards,Q1367939,13685108
Aaron Stewart,Q14431704,39600246
Shawn Andrews,Q7491293,3216900
Michelle Monaghan,Q229112,1889410
Deborah Morse,Q6914266,6512658
Chester Cheetah,Q3498590,1044871
Derek Schouman,Q5262338,10971244
Ann W. Richards,Q237918,317840
Ghengis Khan,Q720,17414699
Jonathan Simon,Q1703307,13023132
John Schuerholz,Q6256975,2752767
Bobby Douglass,Q4934948,6177684
Dorothy Allison,Q275012,1446274
Mindi Dickstein,Q16079665,42412720
George A. Akerlof,Q222541,192252
Los Feliz,Q6682727,434553
Mary Karr,Q1598388,972644
Hillary Duff,Q122020,9287211
Carson Daly,Q2739748,187495
Carolyn Wells,Q5045486,6908226
Paul Dini,Q636303,2066521
Scott Bakula,Q311699,54594
Leanne Shapton,Q1406994,22119474
Michael Fassbender,Q57147,3092836
Eric Belanger,Q188311,695452
Kathleen Blanco,Q237786,369186
Donal Henahan,Q16019408,31120239
Francisco Guterres,Q897790,10544273
Tom Hagen,Q798823,1983762
Hussein Aideed,Q1395957,2827278
Rich Harden,Q526951,1880482
Robert M. White,Q2620784,1065634
Arnaldo Antunes,Q690238,3737237
Kevin Mahar,Q16221422,11264144
Yuja Wang,Q465311,25089032
Maya Beiser,Q4081184,17196794
Mike Easley,Q881215,418816
Mike Piscitelli,Q18344783,43745530
Daniel L. Schacter,Q369879,4700827
Kyle Weaver,Q1795074,18156072
Ray Cline,Q7298056,27480313
Patricia Bennett,Q7145464,1231090
Carol Wall,Q5044596,1864355
Luke Harangody,Q2400019,19767218
Genshiro Kawamoto,Q5533571,7711206
Andre Roy,Q203163,4711241
P. D. Eastman,Q7117193,816291
Joyce Gilchrist,Q6297488,2537401
Glenn Miller,Q103651,64610
Antonio Gonzalez,Q4776669,11632255
Robert Heinlein,Q123078,25389
Phil Seibel,Q7182394,4184264
Aaron Lerner,Q4661817,22232795
Richard Goldberg,Q7325964,13964738
Nikita Kruschev,Q35314,42558
Tom Pernice,Q2039515,5910770
Edward Leamer,Q5342700,34709225
Charles Baudelaire,Q501,5804
Mike Slive,Q6834447,4628868
Desmond Clark,Q5264685,2982191
Oscar B. Goodman,Q515259,626523
Joan Murray,Q6205318,2728418
Guillaume Soro,Q313994,4442072
